county,topic,indicator,count,denom,unit,value,start_year,end_year,lat,lon
Montgomery,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",662,49872,Rate,284.7,2012,2014,42.933637,-74.341972
Montgomery,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",662,49872,Rate,284.7,2012,2014,42.933637,-74.341972
Nassau,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",13663,1353335,Rate,230.5,2012,2014,40.715749,-73.601185
Nassau,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",13663,1353335,Rate,230.5,2012,2014,40.715749,-73.601185
New York,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",10058,1627172,Rate,177.1,2012,2014,40.726966,-74.005966
New York,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",10058,1627172,Rate,177.1,2012,2014,40.726966,-74.005966
New York City,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",59242,8411204,Rate,221.3,2012,2014,NA,NA
New York City,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",59242,8411204,Rate,221.3,2012,2014,NA,NA
New York State,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",158274,19655872,Rate,221.9,2012,2014,NA,NA
New York State,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",158274,19655872,Rate,221.9,2012,2014,NA,NA
Niagara,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2579,214299,Rate,279.8,2012,2014,43.134634,-78.856419
Niagara,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2579,214299,Rate,279.8,2012,2014,43.134634,-78.856419
North Country,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2585,304846,Rate,212.1,2012,2014,NA,NA
North Country,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2585,304846,Rate,212.1,2012,2014,NA,NA
Oneida,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2596,233337,Rate,245.6,2012,2014,43.149482,-75.361773
Oneida,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2596,233337,Rate,245.6,2012,2014,43.149482,-75.361773
Onondaga,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",3664,467812,Rate,198.9,2012,2014,43.065629,-76.168033
Onondaga,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",3664,467812,Rate,198.9,2012,2014,43.065629,-76.168033
Ontario,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",942,109110,Rate,206,2012,2014,42.894571,-77.252045
Ontario,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",942,109110,Rate,206,2012,2014,42.894571,-77.252045
Orange,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2483,375401,Rate,222.3,2012,2014,41.422459,-74.241929
Orange,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2483,375401,Rate,222.3,2012,2014,41.422459,-74.241929
Orleans,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",475,42352,Rate,296.2,2012,2014,43.248394,-78.218438
Orleans,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",475,42352,Rate,296.2,2012,2014,43.248394,-78.218438
Oswego,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",923,121259,Rate,229.1,2012,2014,43.39123,-76.31133
Oswego,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",923,121259,Rate,229.1,2012,2014,43.39123,-76.31133
Otsego,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",594,61507,Rate,223.2,2012,2014,42.564852,-75.060334
Otsego,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",594,61507,Rate,223.2,2012,2014,42.564852,-75.060334
Putnam,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",710,99580,Rate,216.2,2012,2014,41.41131,-73.717443
Putnam,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",710,99580,Rate,216.2,2012,2014,41.41131,-73.717443
Queens,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",16803,2296842,Rate,214.9,2012,2014,40.749338,-73.789673
Queens,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",16803,2296842,Rate,214.9,2012,2014,40.749338,-73.789673
Rensselaer,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",1428,159842,Rate,244.8,2012,2014,42.70098,-73.628669
Rensselaer,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",1428,159842,Rate,244.8,2012,2014,42.70098,-73.628669
Richmond,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",4347,472209,Rate,273.4,2012,2014,40.566763,-74.148102
Richmond,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",4347,472209,Rate,273.4,2012,2014,40.566763,-74.148102
Rockland,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2195,320842,Rate,190.4,2012,2014,41.127287,-74.017033
Rockland,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2195,320842,Rate,190.4,2012,2014,41.127287,-74.017033
Saratoga,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",1608,223640,Rate,199.6,2012,2014,43.00894,-73.786779
Saratoga,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",1608,223640,Rate,199.6,2012,2014,43.00894,-73.786779
Schenectady,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",1581,155397,Rate,242.9,2012,2014,42.809233,-73.946838
Schenectady,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",1581,155397,Rate,242.9,2012,2014,42.809233,-73.946838
Schoharie,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",254,31836,Rate,199.7,2012,2014,42.643426,-74.434606
Schoharie,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",254,31836,Rate,199.7,2012,2014,42.643426,-74.434606
Schuyler,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",184,18484,Rate,238,2012,2014,42.38593,-76.872032
Schuyler,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",184,18484,Rate,238,2012,2014,42.38593,-76.872032
Seneca,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",277,35199,Rate,190.9,2012,2014,42.833627,-76.82753
Seneca,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",277,35199,Rate,190.9,2012,2014,42.833627,-76.82753
Southern Tier,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",4256,447946,Rate,230.5,2012,2014,NA,NA
Southern Tier,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",4256,447946,Rate,230.5,2012,2014,NA,NA
St. Lawrence,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",1013,111865,Rate,258.5,2012,2014,44.689468,-75.242045
St. Lawrence,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",1013,111865,Rate,258.5,2012,2014,44.689468,-75.242045
Steuben,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",907,98702,Rate,224,2012,2014,42.270053,-77.324618
Steuben,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",907,98702,Rate,224,2012,2014,42.270053,-77.324618
Suffolk,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",12096,1500660,Rate,220.6,2012,2014,40.820237,-73.119032
Suffolk,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",12096,1500660,Rate,220.6,2012,2014,40.820237,-73.119032
Sullivan,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",715,76467,Rate,263.1,2012,2014,41.705166,-74.711705
Sullivan,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",715,76467,Rate,263.1,2012,2014,41.705166,-74.711705
Tioga,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",394,50197,Rate,196,2012,2014,42.120252,-76.29595
Tioga,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",394,50197,Rate,196,2012,2014,42.120252,-76.29595
Tompkins,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",588,103621,Rate,187.3,2012,2014,42.461024,-76.478784
Tompkins,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",588,103621,Rate,187.3,2012,2014,42.461024,-76.478784
Tug Hill Seaway,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2102,258686,Rate,248.8,2012,2014,NA,NA
Tug Hill Seaway,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",2102,258686,Rate,248.8,2012,2014,NA,NA
Ulster,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",1616,181078,Rate,220.9,2012,2014,41.848374,-74.099412
Ulster,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",1616,181078,Rate,220.9,2012,2014,41.848374,-74.099412
Warren,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",588,65283,Rate,198.3,2012,2014,43.403024,-73.716044
Warren,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",588,65283,Rate,198.3,2012,2014,43.403024,-73.716044
Washington,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",501,62800,Rate,199.6,2012,2014,43.289513,-73.454761
Washington,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",501,62800,Rate,199.6,2012,2014,43.289513,-73.454761
Wayne,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",708,92495,Rate,208.4,2012,2014,43.144336,-77.117995
Wayne,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",708,92495,Rate,208.4,2012,2014,43.144336,-77.117995
Westchester,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",7660,967702,Rate,190,2012,2014,41.039278,-73.805386
Westchester,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",7660,967702,Rate,190,2012,2014,41.039278,-73.805386
Western NY,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",16180,1538256,Rate,250.1,2012,2014,NA,NA
Western NY,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",16180,1538256,Rate,250.1,2012,2014,NA,NA
Wyoming,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",361,41537,Rate,250.8,2012,2014,42.723641,-78.204473
Wyoming,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",361,41537,Rate,250.8,2012,2014,42.723641,-78.204473
Yates,Cardiovascular Disease Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",210,25236,Rate,197.6,2012,2014,42.634338,-77.078311
Yates,Obesity and Related Indicators,"Age-adjusted cardiovascular disease mortality rate per 100,000",210,25236,Rate,197.6,2012,2014,42.634338,-77.078311
Albany,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",360,118021,Rate,101.7,2012,2014,42.678066,-73.814233
Allegany,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",52,17811,Rate,97.3,2012,2014,42.226801,-78.020567
Bronx,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",2110,517588,Rate,135.9,2012,2014,40.85589,-73.868294
Broome,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",330,74875,Rate,146.9,2012,2014,42.122015,-75.933191
Capital Region,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",1172,390007,Rate,100.2,2012,2014,NA,NA
Cattaraugus,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",125,31688,Rate,131.5,2012,2014,42.224267,-78.606673
Cayuga,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",79,33033,Rate,79.7,2012,2014,42.940095,-76.560755
Central NY,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",1227,405418,Rate,100.9,2012,2014,NA,NA
Chautauqua,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",211,52237,Rate,134.6,2012,2014,42.246904,-79.315313
Chemung,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",137,35460,Rate,128.8,2012,2014,42.116644,-76.812331
Finger Lakes,Injury Indicators,"Suicide mortality rate per 100,000 - Aged 15-19 years",13,90359,Rate,4.8,2012,2014,NA,NA
Chenango,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",83,20594,Rate,134.3,2012,2014,42.481798,-75.570013
Clinton,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",87,33268,Rate,87.2,2012,2014,44.731944,-73.548883
Columbia,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",91,26955,Rate,112.5,2012,2014,42.276913,-73.682168
Cortland,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",53,17892,Rate,98.7,2012,2014,42.597101,-76.143291
Delaware,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",76,18913,Rate,133.9,2012,2014,42.242972,-74.997944
Dutchess,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",337,124765,Rate,90,2012,2014,41.686216,-73.840468
Erie,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",1413,363485,Rate,129.6,2012,2014,42.888143,-78.795544
Essex,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",62,16532,Rate,125,2012,2014,44.166026,-73.685145
Finger Lakes,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",1551,509814,Rate,101.4,2012,2014,NA,NA
Franklin,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",77,21139,Rate,121.4,2012,2014,44.705699,-74.340621
Fulton,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",93,22760,Rate,136.2,2012,2014,43.06014,-74.331296
Genesee,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",96,24640,Rate,129.9,2012,2014,43.000121,-78.172679
Greene,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",79,20660,Rate,127.5,2012,2014,42.298326,-73.973376
Hamilton,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",14,2163,Rate,215.7,2012,2014,43.618468,-74.395268
Herkimer,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",99,25903,Rate,127.4,2012,2014,43.070026,-74.994246
Jefferson,Cardiovascular Disease Indicators,"Cardiovascular disease premature death (aged 35-64 years) rate per 100,000",134,39921,Rate,111.9,2012,2014,44.019295,-75.898971
