county,topic,indicator,count,denom,unit,value,start_year,end_year,lat,lon
Lewis,Injury Indicators,Injury Indicators,3,1794,Rate,55.7,2012,2014,43.785537,-75.446296
Livingston,Injury Indicators,Injury Indicators,1,5687,Rate,5.9,2012,2014,42.763754,-77.765392
Long Island,Injury Indicators,Injury Indicators,29,199136,Rate,4.9,2012,2014,NA,NA
Madison,Injury Indicators,Injury Indicators,1,6577,Rate,5.1,2012,2014,42.986917,-75.720031
Mid-Hudson,Injury Indicators,Injury Indicators,27,168315,Rate,5.3,2012,2014,NA,NA
Mohawk Valley,Injury Indicators,Injury Indicators,3,19191,Rate,5.2,2012,2014,NA,NA
Monroe,Injury Indicators,Injury Indicators,5,53941,Rate,3.1,2012,2014,43.161748,-77.620143
Montgomery,Injury Indicators,Injury Indicators,0,3176,Rate,0,2012,2014,42.933637,-74.341972
Nassau,Injury Indicators,Injury Indicators,8,94198,Rate,2.8,2012,2014,40.715749,-73.601185
New York,Injury Indicators,Injury Indicators,12,71648,Rate,5.6,2012,2014,40.726966,-74.005966
New York City,Injury Indicators,Injury Indicators,56,483933,Rate,3.9,2012,2014,NA,NA
New York State,Injury Indicators,Injury Indicators,197,1283527,Rate,5.1,2012,2014,NA,NA
Niagara,Injury Indicators,Injury Indicators,5,13582,Rate,12.3,2012,2014,43.134634,-78.856419
North Country,Injury Indicators,Injury Indicators,6,19497,Rate,10.3,2012,2014,NA,NA
Oneida,Injury Indicators,Injury Indicators,3,15732,Rate,6.4,2012,2014,43.149482,-75.361773
Onondaga,Injury Indicators,Injury Indicators,7,34660,Rate,6.7,2012,2014,43.065629,-76.168033
Ontario,Injury Indicators,Injury Indicators,4,7526,Rate,17.7,2012,2014,42.894571,-77.252045
Orange,Injury Indicators,Injury Indicators,7,29404,Rate,7.9,2012,2014,41.422459,-74.241929
Orleans,Injury Indicators,Injury Indicators,0,2819,Rate,0,2012,2014,43.248394,-78.218438
Oswego,Injury Indicators,Injury Indicators,2,9493,Rate,7,2012,2014,43.39123,-76.31133
Otsego,Injury Indicators,Injury Indicators,1,5811,Rate,5.7,2012,2014,42.564852,-75.060334
Putnam,Injury Indicators,Injury Indicators,3,6998,Rate,14.3,2012,2014,41.41131,-73.717443
Queens,Injury Indicators,Injury Indicators,11,125824,Rate,2.9,2012,2014,40.749338,-73.789673
Rensselaer,Injury Indicators,Injury Indicators,1,11330,Rate,2.9,2012,2014,42.70098,-73.628669
Richmond,Injury Indicators,Injury Indicators,6,30177,Rate,6.6,2012,2014,40.566763,-74.148102
Rockland,Injury Indicators,Injury Indicators,2,23867,Rate,2.8,2012,2014,41.127287,-74.017033
Saratoga,Injury Indicators,Injury Indicators,5,14323,Rate,11.6,2012,2014,43.00894,-73.786779
Schenectady,Injury Indicators,Injury Indicators,2,10494,Rate,6.4,2012,2014,42.809233,-73.946838
Schoharie,Injury Indicators,Injury Indicators,0,2528,Rate,0,2012,2014,42.643426,-74.434606
Schuyler,Injury Indicators,Injury Indicators,0,1153,Rate,0,2012,2014,42.38593,-76.872032
Seneca,Injury Indicators,Injury Indicators,0,2134,Rate,0,2012,2014,42.833627,-76.82753
Southern Tier,Injury Indicators,Injury Indicators,6,37209,Rate,5.4,2012,2014,NA,NA
St. Lawrence,Injury Indicators,Injury Indicators,3,9618,Rate,10.4,2012,2014,44.689468,-75.242045
Steuben,Injury Indicators,Injury Indicators,1,6323,Rate,5.3,2012,2014,42.270053,-77.324618
Suffolk,Injury Indicators,Injury Indicators,21,104938,Rate,6.7,2012,2014,40.820237,-73.119032
Sullivan,Injury Indicators,Injury Indicators,0,4801,Rate,0,2012,2014,41.705166,-74.711705
Tioga,Injury Indicators,Injury Indicators,1,3195,Rate,10.4,2012,2014,42.120252,-76.29595
Tompkins,Injury Indicators,Injury Indicators,2,12180,Rate,5.5,2012,2014,42.461024,-76.478784
Tug Hill Seaway,Injury Indicators,Injury Indicators,10,18412,Rate,18.1,2012,2014,NA,NA
Ulster,Injury Indicators,Injury Indicators,3,11957,Rate,8.4,2012,2014,41.848374,-74.099412
Warren,Injury Indicators,Injury Indicators,0,3818,Rate,0,2012,2014,43.403024,-73.716044
Washington,Injury Indicators,Injury Indicators,2,3840,Rate,17.4,2012,2014,43.289513,-73.454761
Wayne,Injury Indicators,Injury Indicators,1,6065,Rate,5.5,2012,2014,43.144336,-77.117995
Westchester,Injury Indicators,Injury Indicators,10,68009,Rate,4.9,2012,2014,41.039278,-73.805386
Western NY,Injury Indicators,Injury Indicators,17,104152,Rate,5.4,2012,2014,NA,NA
Wyoming,Injury Indicators,Injury Indicators,0,2377,Rate,0,2012,2014,42.723641,-78.204473
Yates,Injury Indicators,Injury Indicators,0,2053,Rate,0,2012,2014,42.634338,-77.078311
Albany,Injury Indicators,Injury Indicators,30,306857,Rate,3.3,2012,2014,42.678066,-73.814233
Allegany,Injury Indicators,Injury Indicators,3,48067,Rate,2.1,2012,2014,42.226801,-78.020567
Bronx,Injury Indicators,Injury Indicators,305,1421788,Rate,7.2,2012,2014,40.85589,-73.868294
Broome,Injury Indicators,Injury Indicators,19,197648,Rate,3.2,2012,2014,42.122015,-75.933191
Capital Region,Injury Indicators,Injury Indicators,80,956389,Rate,2.8,2012,2014,NA,NA
Cattaraugus,Injury Indicators,Injury Indicators,3,78983,Rate,1.3,2012,2014,42.224267,-78.606673
Cayuga,Injury Indicators,Injury Indicators,2,79284,Rate,0.8,2012,2014,42.940095,-76.560755
Central NY,Injury Indicators,Injury Indicators,93,1023228,Rate,3,2012,2014,NA,NA
Chautauqua,Injury Indicators,Injury Indicators,6,132891,Rate,1.5,2012,2014,42.246904,-79.315313
Chemung,Injury Indicators,Injury Indicators,8,88396,Rate,3,2012,2014,42.116644,-76.812331
Chenango,Injury Indicators,Injury Indicators,5,49621,Rate,3.4,2012,2014,42.481798,-75.570013
Clinton,Injury Indicators,Injury Indicators,5,81626,Rate,2,2012,2014,44.731944,-73.548883
Columbia,Injury Indicators,Injury Indicators,0,62288,Rate,0,2012,2014,42.276913,-73.682168
Cortland,Injury Indicators,Injury Indicators,1,49158,Rate,0.7,2012,2014,42.597101,-76.143291
Delaware,Injury Indicators,Injury Indicators,2,46860,Rate,1.4,2012,2014,42.242972,-74.997944
Dutchess,Injury Indicators,Injury Indicators,25,296939,Rate,2.8,2012,2014,41.686216,-73.840468
Erie,Injury Indicators,Injury Indicators,184,920596,Rate,6.7,2012,2014,42.888143,-78.795544
Essex,Injury Indicators,Injury Indicators,2,38801,Rate,1.7,2012,2014,44.166026,-73.685145
Finger Lakes,Injury Indicators,Injury Indicators,145,1281415,Rate,3.8,2012,2014,NA,NA
Franklin,Injury Indicators,Injury Indicators,2,51582,Rate,1.3,2012,2014,44.705699,-74.340621
Fulton,Injury Indicators,Injury Indicators,1,54539,Rate,0.6,2012,2014,43.06014,-74.331296
Genesee,Injury Indicators,Injury Indicators,0,59531,Rate,0,2012,2014,43.000121,-78.172679
Greene,Injury Indicators,Injury Indicators,2,48365,Rate,1.4,2012,2014,42.298326,-73.973376
Hamilton,Injury Indicators,Injury Indicators,1,4755,Rate,7,2012,2014,43.618468,-74.395268
Herkimer,Injury Indicators,Injury Indicators,4,64144,Rate,2.1,2012,2014,43.070026,-74.994246
Jefferson,Injury Indicators,Injury Indicators,5,119623,Rate,1.4,2012,2014,44.019295,-75.898971
Kings,Injury Indicators,Injury Indicators,401,2593192,Rate,5.2,2012,2014,40.65642,-73.950691
Lewis,Injury Indicators,Injury Indicators,1,27198,Rate,1.2,2012,2014,43.785537,-75.446296
Livingston,Injury Indicators,Injury Indicators,2,64700,Rate,1,2012,2014,42.763754,-77.765392
Long Island,Injury Indicators,Injury Indicators,177,2853995,Rate,2.1,2012,2014,NA,NA
Madison,Injury Indicators,Injury Indicators,3,72378,Rate,1.4,2012,2014,42.986917,-75.720031
Mid-Hudson,Injury Indicators,Injury Indicators,136,2318009,Rate,2,2012,2014,NA,NA
Mohawk Valley,Injury Indicators,Injury Indicators,11,261898,Rate,1.4,2012,2014,NA,NA
Monroe,Injury Indicators,Injury Indicators,124,749092,Rate,5.5,2012,2014,43.161748,-77.620143
Montgomery,Injury Indicators,Injury Indicators,5,49872,Rate,3.3,2012,2014,42.933637,-74.341972
Nassau,Injury Indicators,Injury Indicators,86,1353335,Rate,2.1,2012,2014,40.715749,-73.601185
New York,Injury Indicators,Injury Indicators,125,1627172,Rate,2.6,2012,2014,40.726966,-74.005966
New York City,Injury Indicators,Injury Indicators,1086,8411204,Rate,4.3,2012,2014,NA,NA
New York State,Injury Indicators,Injury Indicators,1999,19655872,Rate,3.4,2012,2014,NA,NA
Niagara,Injury Indicators,Injury Indicators,18,214299,Rate,2.8,2012,2014,43.134634,-78.856419
North Country,Injury Indicators,Injury Indicators,17,304846,Rate,1.9,2012,2014,NA,NA
Oneida,Injury Indicators,Injury Indicators,24,233337,Rate,3.4,2012,2014,43.149482,-75.361773
Onondaga,Injury Indicators,Injury Indicators,61,467812,Rate,4.3,2012,2014,43.065629,-76.168033
Ontario,Injury Indicators,Injury Indicators,3,109110,Rate,0.9,2012,2014,42.894571,-77.252045
Orange,Injury Indicators,Injury Indicators,38,375401,Rate,3.4,2012,2014,41.422459,-74.241929
Orleans,Injury Indicators,Injury Indicators,4,42352,Rate,3.1,2012,2014,43.248394,-78.218438
Oswego,Injury Indicators,Injury Indicators,2,121259,Rate,0.5,2012,2014,43.39123,-76.31133
Otsego,Injury Indicators,Injury Indicators,1,61507,Rate,0.5,2012,2014,42.564852,-75.060334
Putnam,Injury Indicators,Injury Indicators,0,99580,Rate,0,2012,2014,41.41131,-73.717443
Queens,Injury Indicators,Injury Indicators,218,2296842,Rate,3.2,2012,2014,40.749338,-73.789673
Rensselaer,Injury Indicators,Injury Indicators,19,159842,Rate,4,2012,2014,42.70098,-73.628669
Richmond,Injury Indicators,Injury Indicators,37,472209,Rate,2.6,2012,2014,40.566763,-74.148102
Rockland,Injury Indicators,Injury Indicators,11,320842,Rate,1.1,2012,2014,41.127287,-74.017033
Saratoga,Injury Indicators,Injury Indicators,7,223640,Rate,1,2012,2014,43.00894,-73.786779
Schenectady,Injury Indicators,Injury Indicators,22,155397,Rate,4.7,2012,2014,42.809233,-73.946838
Schoharie,Injury Indicators,Injury Indicators,0,31836,Rate,0,2012,2014,42.643426,-74.434606
Schuyler,Injury Indicators,Injury Indicators,2,18484,Rate,3.6,2012,2014,42.38593,-76.872032
Seneca,Injury Indicators,Injury Indicators,1,35199,Rate,0.9,2012,2014,42.833627,-76.82753
Southern Tier,Injury Indicators,Injury Indicators,28,447946,Rate,2.1,2012,2014,NA,NA
St. Lawrence,Injury Indicators,Injury Indicators,2,111865,Rate,0.6,2012,2014,44.689468,-75.242045
Steuben,Injury Indicators,Injury Indicators,2,98702,Rate,0.7,2012,2014,42.270053,-77.324618
Suffolk,Injury Indicators,Injury Indicators,91,1500660,Rate,2,2012,2014,40.820237,-73.119032
Sullivan,Injury Indicators,Injury Indicators,4,76467,Rate,1.7,2012,2014,41.705166,-74.711705
Tioga,Injury Indicators,Injury Indicators,1,50197,Rate,0.7,2012,2014,42.120252,-76.29595
Tompkins,Injury Indicators,Injury Indicators,1,103621,Rate,0.3,2012,2014,42.461024,-76.478784
Tug Hill Seaway,Injury Indicators,Injury Indicators,8,258686,Rate,1,2012,2014,NA,NA
Ulster,Injury Indicators,Injury Indicators,10,181078,Rate,1.8,2012,2014,41.848374,-74.099412
Warren,Injury Indicators,Injury Indicators,3,65283,Rate,1.5,2012,2014,43.403024,-73.716044
Washington,Injury Indicators,Injury Indicators,4,62800,Rate,2.1,2012,2014,43.289513,-73.454761
Wayne,Injury Indicators,Injury Indicators,3,92495,Rate,1.1,2012,2014,43.144336,-77.117995
Westchester,Injury Indicators,Injury Indicators,48,967702,Rate,1.7,2012,2014,41.039278,-73.805386
Western NY,Injury Indicators,Injury Indicators,218,1538256,Rate,4.7,2012,2014,NA,NA
Wyoming,Injury Indicators,Injury Indicators,0,41537,Rate,0,2012,2014,42.723641,-78.204473
Yates,Injury Indicators,Injury Indicators,0,25236,Rate,0,2012,2014,42.634338,-77.078311
Albany,Injury Indicators,Injury Indicators,30,306857,Rate,3.4,2012,2014,42.678066,-73.814233
Allegany,Injury Indicators,Injury Indicators,3,48067,Rate,2.5,2012,2014,42.226801,-78.020567
Bronx,Injury Indicators,Injury Indicators,305,1421788,Rate,6.8,2012,2014,40.85589,-73.868294
Broome,Injury Indicators,Injury Indicators,19,197648,Rate,3.4,2012,2014,42.122015,-75.933191
Capital Region,Injury Indicators,Injury Indicators,80,956389,Rate,2.9,2012,2014,NA,NA
Cattaraugus,Injury Indicators,Injury Indicators,3,78983,Rate,1,2012,2014,42.224267,-78.606673
Cayuga,Injury Indicators,Injury Indicators,2,79284,Rate,1.2,2012,2014,42.940095,-76.560755
Central NY,Injury Indicators,Injury Indicators,93,1023228,Rate,3.2,2012,2014,NA,NA
Chautauqua,Injury Indicators,Injury Indicators,6,132891,Rate,1.4,2012,2014,42.246904,-79.315313
Chemung,Injury Indicators,Injury Indicators,8,88396,Rate,3,2012,2014,42.116644,-76.812331
Chenango,Injury Indicators,Injury Indicators,5,49621,Rate,4.5,2012,2014,42.481798,-75.570013
Clinton,Injury Indicators,Injury Indicators,5,81626,Rate,2,2012,2014,44.731944,-73.548883
Columbia,Injury Indicators,Injury Indicators,0,62288,Rate,0,2012,2014,42.276913,-73.682168
Cortland,Injury Indicators,Injury Indicators,1,49158,Rate,0.7,2012,2014,42.597101,-76.143291
Delaware,Injury Indicators,Injury Indicators,2,46860,Rate,1.1,2012,2014,42.242972,-74.997944
Dutchess,Injury Indicators,Injury Indicators,25,296939,Rate,3,2012,2014,41.686216,-73.840468
Erie,Injury Indicators,Injury Indicators,184,920596,Rate,7,2012,2014,42.888143,-78.795544
Essex,Injury Indicators,Injury Indicators,2,38801,Rate,1,2012,2014,44.166026,-73.685145
Finger Lakes,Injury Indicators,Injury Indicators,145,1281415,Rate,3.8,2012,2014,NA,NA
Franklin,Injury Indicators,Injury Indicators,2,51582,Rate,1.2,2012,2014,44.705699,-74.340621
Fulton,Injury Indicators,Injury Indicators,1,54539,Rate,0.4,2012,2014,43.06014,-74.331296
Genesee,Injury Indicators,Injury Indicators,0,59531,Rate,0,2012,2014,43.000121,-78.172679
Greene,Injury Indicators,Injury Indicators,2,48365,Rate,1.5,2012,2014,42.298326,-73.973376
Hamilton,Injury Indicators,Injury Indicators,1,4755,Rate,12.1,2012,2014,43.618468,-74.395268
Herkimer,Injury Indicators,Injury Indicators,4,64144,Rate,1.4,2012,2014,43.070026,-74.994246
Jefferson,Injury Indicators,Injury Indicators,5,119623,Rate,1.1,2012,2014,44.019295,-75.898971
Kings,Injury Indicators,Injury Indicators,401,2593192,Rate,5,2012,2014,40.65642,-73.950691
Lewis,Injury Indicators,Injury Indicators,1,27198,Rate,1.5,2012,2014,43.785537,-75.446296
Livingston,Injury Indicators,Injury Indicators,2,64700,Rate,1,2012,2014,42.763754,-77.765392
Long Island,Injury Indicators,Injury Indicators,177,2853995,Rate,2.2,2012,2014,NA,NA
Madison,Injury Indicators,Injury Indicators,3,72378,Rate,1.4,2012,2014,42.986917,-75.720031
Mid-Hudson,Injury Indicators,Injury Indicators,136,2318009,Rate,2,2012,2014,NA,NA
Mohawk Valley,Injury Indicators,Injury Indicators,11,261898,Rate,1.2,2012,2014,NA,NA
Monroe,Injury Indicators,Injury Indicators,124,749092,Rate,5.5,2012,2014,43.161748,-77.620143
Montgomery,Injury Indicators,Injury Indicators,5,49872,Rate,3.5,2012,2014,42.933637,-74.341972
Nassau,Injury Indicators,Injury Indicators,86,1353335,Rate,2.3,2012,2014,40.715749,-73.601185
New York,Injury Indicators,Injury Indicators,125,1627172,Rate,2.5,2012,2014,40.726966,-74.005966
New York City,Injury Indicators,Injury Indicators,1086,8411204,Rate,4.1,2012,2014,NA,NA
New York State,Injury Indicators,Injury Indicators,1999,19655872,Rate,3.4,2012,2014,NA,NA
Niagara,Injury Indicators,Injury Indicators,18,214299,Rate,3.1,2012,2014,43.134634,-78.856419
North Country,Injury Indicators,Injury Indicators,17,304846,Rate,2,2012,2014,NA,NA
Oneida,Injury Indicators,Injury Indicators,24,233337,Rate,3.7,2012,2014,43.149482,-75.361773
Onondaga,Injury Indicators,Injury Indicators,61,467812,Rate,4.5,2012,2014,43.065629,-76.168033
Ontario,Injury Indicators,Injury Indicators,3,109110,Rate,1.1,2012,2014,42.894571,-77.252045
Orange,Injury Indicators,Injury Indicators,38,375401,Rate,3.6,2012,2014,41.422459,-74.241929
Orleans,Injury Indicators,Injury Indicators,4,42352,Rate,2.9,2012,2014,43.248394,-78.218438
Oswego,Injury Indicators,Injury Indicators,2,121259,Rate,0.6,2012,2014,43.39123,-76.31133
Otsego,Injury Indicators,Injury Indicators,1,61507,Rate,0.3,2012,2014,42.564852,-75.060334
Putnam,Injury Indicators,Injury Indicators,0,99580,Rate,0,2012,2014,41.41131,-73.717443
Queens,Injury Indicators,Injury Indicators,218,2296842,Rate,3.1,2012,2014,40.749338,-73.789673
Rensselaer,Injury Indicators,Injury Indicators,19,159842,Rate,4,2012,2014,42.70098,-73.628669
Richmond,Injury Indicators,Injury Indicators,37,472209,Rate,2.8,2012,2014,40.566763,-74.148102
Rockland,Injury Indicators,Injury Indicators,11,320842,Rate,1.1,2012,2014,41.127287,-74.017033
Saratoga,Injury Indicators,Injury Indicators,7,223640,Rate,1,2012,2014,43.00894,-73.786779
Schenectady,Injury Indicators,Injury Indicators,22,155397,Rate,4.9,2012,2014,42.809233,-73.946838
Schoharie,Injury Indicators,Injury Indicators,0,31836,Rate,0,2012,2014,42.643426,-74.434606
Schuyler,Injury Indicators,Injury Indicators,2,18484,Rate,4.4,2012,2014,42.38593,-76.872032
Seneca,Injury Indicators,Injury Indicators,1,35199,Rate,0.6,2012,2014,42.833627,-76.82753
Southern Tier,Injury Indicators,Injury Indicators,28,447946,Rate,2.3,2012,2014,NA,NA
St. Lawrence,Injury Indicators,Injury Indicators,2,111865,Rate,0.6,2012,2014,44.689468,-75.242045
Steuben,Injury Indicators,Injury Indicators,2,98702,Rate,0.8,2012,2014,42.270053,-77.324618
Suffolk,Injury Indicators,Injury Indicators,91,1500660,Rate,2.1,2012,2014,40.820237,-73.119032
Sullivan,Injury Indicators,Injury Indicators,4,76467,Rate,1.7,2012,2014,41.705166,-74.711705
Tioga,Injury Indicators,Injury Indicators,1,50197,Rate,1,2012,2014,42.120252,-76.29595
Tompkins,Injury Indicators,Injury Indicators,1,103621,Rate,0.2,2012,2014,42.461024,-76.478784
Tug Hill Seaway,Injury Indicators,Injury Indicators,8,258686,Rate,1,2012,2014,NA,NA
Ulster,Injury Indicators,Injury Indicators,10,181078,Rate,2,2012,2014,41.848374,-74.099412
Warren,Injury Indicators,Injury Indicators,3,65283,Rate,1.8,2012,2014,43.403024,-73.716044
Washington,Injury Indicators,Injury Indicators,4,62800,Rate,2.5,2012,2014,43.289513,-73.454761
Wayne,Injury Indicators,Injury Indicators,3,92495,Rate,1.2,2012,2014,43.144336,-77.117995
Westchester,Injury Indicators,Injury Indicators,48,967702,Rate,1.7,2012,2014,41.039278,-73.805386
Western NY,Injury Indicators,Injury Indicators,218,1538256,Rate,5,2012,2014,NA,NA
Wyoming,Injury Indicators,Injury Indicators,0,41537,Rate,0,2012,2014,42.723641,-78.204473
Yates,Injury Indicators,Injury Indicators,0,25236,Rate,0,2012,2014,42.634338,-77.078311
Albany,Injury Indicators,Injury Indicators,222,306857,Rate,24.1,2012,2014,42.678066,-73.814233
Allegany,Injury Indicators,Injury Indicators,48,48067,Rate,33.3,2012,2014,42.226801,-78.020567
Bronx,Injury Indicators,Injury Indicators,885,1421788,Rate,20.7,2012,2014,40.85589,-73.868294
Broome,Injury Indicators,Injury Indicators,257,197648,Rate,43.3,2012,2014,42.122015,-75.933191
Capital Region,Injury Indicators,Injury Indicators,735,956389,Rate,25.6,2012,2014,NA,NA
Cattaraugus,Injury Indicators,Injury Indicators,91,78983,Rate,38.4,2012,2014,42.224267,-78.606673
Cayuga,Injury Indicators,Injury Indicators,94,79284,Rate,39.5,2012,2014,42.940095,-76.560755
Central NY,Injury Indicators,Injury Indicators,1263,1023228,Rate,41.1,2012,2014,NA,NA
Chautauqua,Injury Indicators,Injury Indicators,150,132891,Rate,37.6,2012,2014,42.246904,-79.315313
Chemung,Injury Indicators,Injury Indicators,114,88396,Rate,43,2012,2014,42.116644,-76.812331
Chenango,Injury Indicators,Injury Indicators,61,49621,Rate,41,2012,2014,42.481798,-75.570013
